1.1778624	2.0532765
1.103338	1.7886236
1.0382307	1.7172103
1.000744	1.5735607
1.1471646	2.1194904
1.0900531	1.7959971
1.1568031	2.0247672
1.0646243	1.6845963
0.95991415	1.3314755
1.0041136	1.6521515
1.048334	1.695318
1.0804255	1.6787541
1.0798769	1.8006992
1.241385	2.4260802
1.1749561	2.1507697
1.1581376	2.0121098
1.0996974	1.7865815
1.0912025	1.9281908
1.0790267	1.8013303
1.124289	1.8599552
1.122017	1.8932774
1.1228695	1.8796256
1.0544047	1.6758447
1.1545613	2.0466366
1.1821904	2.149588
1.1297361	1.8573008
1.0297548	1.6334834
1.0369714	1.6716741
1.1400938	2.0564277
1.1982055	2.2757506
0.9865009	1.5588748
1.0897231	1.8252392
0.9980655	1.439637
1.089172	1.7755527
1.0369316	1.7838712
1.1825209	2.0385594
1.1006135	1.7939656
1.1076996	1.8940243
1.0873091	1.8356009
1.1219072	1.960379
1.1227667	1.7865927
1.0816863	1.7207475
1.0314124	1.575272
1.1286355	1.9841349
1.0156636	1.4981575
1.122608	2.0142622
1.0962229	1.7406979
0.9935578	1.4432222
1.0954479	1.8658261
1.1989975	2.0585134
1.1293185	1.9814421
0.99400294	1.6391902
1.0877087	1.7578417
1.088464	1.7753372
1.1112297	2.030054
1.0790541	1.7711221
1.1417345	2.0228643
0.9794723	1.4530268
1.0799043	1.6707541
1.0131338	1.4955335
1.0806234	1.9382818
1.1886861	2.06489
1.0788155	1.7645935
1.1012309	1.8559494
1.1726782	1.9910529
1.1914451	2.1035316
1.1364123	1.9392288
1.1688061	2.0808918
1.1104462	1.8220303
1.0933979	1.8270596
1.0844553	1.7449327
0.9908947	1.494478
1.1351975	1.9066428
1.103636	1.8699342
1.0586989	1.7015886
1.1694889	1.9025922
1.2334423	2.228834
1.1767461	2.1621075
1.0610998	1.7287769
1.1106024	2.0132039
1.2347618	2.075728
1.2809589	2.4193559
1.136281	2.0109477
1.1243109	1.8589542
1.1810751	2.0800562
1.114301	1.9691734
1.1614697	2.0199885
1.0776361	1.6941113
1.0938503	1.7886953
1.0386081	1.6009166
1.1470466	1.989991
1.0565597	1.7536571
1.0653905	1.7169528
1.1751635	1.9860693
