1.0765955	1.8154566
0.86364937	1.2434082
0.95548916	1.5090919
0.892256	1.4241488
1.0777863	1.8147031
1.1546128	2.0029817
1.0452081	1.8031446
1.072921	1.726764
0.92926764	1.3936727
1.0467594	1.7452152
0.98355705	1.461504
1.1076117	1.8821313
0.9347987	1.4417871
0.97455263	1.4375768
1.0043807	1.7457454
0.9826725	1.4838259
0.9055236	1.3188171
1.0203657	1.6977108
1.1035283	1.9716375
1.0082625	1.5664968
0.8796754	1.2457957
1.056131	1.7589781
1.0300097	1.6402128
1.0488918	1.6635697
1.0702192	1.737789
0.9550936	1.5090704
0.9857627	1.551707
1.0432932	1.7176042
0.89211214	1.3149927
0.89213777	1.3449681
1.0442991	1.6176276
0.9151992	1.3825432
1.0865843	1.826342
0.9786234	1.5850649
1.0186993	1.6020975
0.90570647	1.3826382
0.9852325	1.5183165
0.97194064	1.5105417
0.9049206	1.3474818
1.0161711	1.5917784
0.9836532	1.606845
0.96852815	1.5024577
1.015588	1.6426165
1.0115376	1.729351
0.9394131	1.4281247
1.030709	1.6918366
1.020779	1.5894544
0.92198056	1.3001232
1.0149689	1.5394416
1.0598149	1.7608552
1.0700278	1.8279833
0.94870496	1.4560598
0.9856834	1.6519163
1.0498607	1.6714013
1.07136	1.7222162
0.9861654	1.6391847
1.0388495	1.6219082
0.99955326	1.5114865
1.0266994	1.7450644
1.0005323	1.7005196
1.0177157	1.5754685
0.9254338	1.360453
0.9103297	1.3570771
0.9200914	1.3514808
0.8887675	1.3052953
0.88152623	1.1895144
0.93168616	1.4679806
0.918323	1.331257
0.9984804	1.6171916
1.0369409	1.6845343
0.89220107	1.3243723
0.9685958	1.5003021
0.9938152	1.552391
0.897136	1.3694596
0.89879644	1.2633965
0.8783337	1.3047678
0.9238725	1.4127421
0.9302815	1.4695375
0.9489076	1.54178
0.98835677	1.5458341
0.9047723	1.4324223
0.9538764	1.4239199
0.96976197	1.502825
0.88522124	1.393008
0.99758303	1.5559392
1.0523325	1.6601946
0.9674867	1.4873816
0.9253533	1.4772121
0.977072	1.4878511
1.0093696	1.5480785
0.9571169	1.4490879
0.9201224	1.3528106
0.9610568	1.4384702
0.8018201	1.1311139
0.93053424	1.3459495
0.9748142	1.4184605
0.91436464	1.3468146
0.9779151	1.4495099
1.1000872	1.8710693
0.9078483	1.1980579
0.7347162	0.8999733
0.95693374	1.4644091
0.9604591	1.5048033
1.0263603	1.7200937
0.98738027	1.4633327
0.9530406	1.3981111
0.87101287	1.1990889
0.8804463	1.3351002
0.934064	1.4256036
1.0026863	1.5556052
1.0075201	1.6254478
0.89916545	1.2847314
0.97709775	1.5442781
1.0156865	1.5254749
0.87749934	1.313155
0.9366373	1.4705508
0.9616258	1.3693389
0.8904974	1.1826375
1.072628	1.7012324
1.0069644	1.5892768
0.9782482	1.5433989
1.0037881	1.6052155
0.9912126	1.4792354
0.84604055	1.230349
0.944547	1.4963931
0.8801346	1.2427268
0.9600488	1.4681145
0.9685267	1.6175706
0.94354105	1.4193927
1.0304484	1.720478
0.99644876	1.6138322
0.9935085	1.5436535
0.9991752	1.5437114
0.9462887	1.4177423
0.957192	1.4605577
0.9582174	1.4666808
0.9002608	1.2951527
0.8748586	1.2275958
0.8471641	1.1148701
0.95182586	1.3401893
0.961251	1.4688325
0.91863155	1.3273153
0.9284898	1.3627784
0.8130026	1.089586
0.8736595	1.1406047
0.88396025	1.4172206
0.90032434	1.306838
0.97875774	1.3756349
0.94866246	1.5004814
0.9013739	1.1850233
0.98817027	1.5818453
0.99138033	1.6362017
0.992903	1.5152857
0.8948945	1.2941719
0.973067	1.5929515
1.0054907	1.5924478
0.862394	1.202565
0.9039485	1.4405711
0.95015585	1.277813
0.973945	1.5356625
0.98469245	1.4213763
1.0647104	1.6611922
0.86140776	1.2519323
0.8602137	1.2095252
0.93092954	1.3055266
0.9059938	1.3019284
0.9020843	1.2150731
0.9586053	1.456471
0.97198546	1.5490746
0.95327115	1.4400208
0.93847024	1.3429077
0.97612137	1.415266
0.96587	1.5701933
0.9282985	1.3929174
0.9215858	1.3051362
0.78236645	1.0815033
0.90009177	1.3526825
0.97350264	1.4930595
0.96058506	1.4669565
0.9497434	1.4252561
0.9360156	1.4043441
0.9955144	1.5382178
0.9187192	1.4561241
0.96692854	1.4210072
0.938991	1.4696959
0.92831856	1.3884113
1.0142332	1.5057745
0.9977207	1.654036
0.9458056	1.3512319
0.9903598	1.5846441
0.875243	1.2007899
0.9454347	1.4135604
0.9054258	1.2045755
0.9493047	1.437403
0.943001	1.4464586
0.93180555	1.4327934
0.9644567	1.4240704
0.9179518	1.3725022
0.89817274	1.2028875
0.93263483	1.3740379
0.9618124	1.4618903
0.98542535	1.4944178
0.8941622	1.3833549
0.9935329	1.4306599
